ticker,cap_group,end_date,year,Revenues,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,CostOfRevenue,CostOfGoodsAndServicesSold,GrossProfit,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,OperatingExpenses,OperatingIncomeLoss,InterestExpense,InterestAndDebtExpense,NonoperatingIncomeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfDilutedSharesOutstanding,DepreciationAndAmortization,DepreciationDepletionAndAmortization,AmortizationOfIntangibleAssets,ShareBasedCompensation,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsAndShortTermInvestments,ShortTermInvestments,AvailableForSaleSecuritiesCurrent,AccountsReceivableNetCurrent,InventoryNet,PrepaidExpenseAndOtherAssetsCurrent,PropertyPlantAndEquipmentNet,Goodwill,IntangibleAssetsNetExcludingGoodwill,LongTermInvestments,OtherAssetsNoncurrent,Liabilities,LiabilitiesCurrent,LiabilitiesNoncurrent,AccountsPayableCurrent,AccruedLiabilitiesCurrent,DeferredRevenueCurrent,ShortTermBorrowings,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,DeferredTaxLiabilitiesNoncurrent,OtherLiabilitiesNoncurrent,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,CommonStocksIncludingAdditionalPaidInCapital,AdditionalPaidInCapital,RetainedEarningsAccumulatedDeficit,AccumulatedOtherComprehensiveIncomeLossNetOfTax,TreasuryStockValue,CommonStockSharesOutstanding,CommonStockSharesIssued,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,ProceedsFromSaleAndMaturityOfMarketableSecurities,PaymentsForRepurchaseOfCommonStock,PaymentsOfDividends,ProceedsFromIssuanceOfLongTermDebt,RepaymentsOfLongTermDebt,ProceedsFromRepaymentsOfShortTermDebt,CashAndCashEquivalentsPeriodIncreaseDecrease,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,revenue,net_income,operating_income,total_assets,total_liab,equity,cash,long_term_debt,cfo,capex,rd_expense,gross_margin,operating_margin,net_margin,rd_intensity,roa,roe,debt_to_equity,debt_to_assets,net_debt,net_debt_to_ebitda,asset_turnover,equity_multiplier,fcf,fcf_margin,cfo_to_net_income,price_open,price_close,price_high,price_low,price_avg,volume_total,volume_avg,trading_days,annual_return,longName,sector,industry,fullTimeEmployees,beta
AAPL,large_cap,2020-09-26,2020,,274515000000.0,,,169559000000.0,104956000000.0,18752000000.0,19916000000.0,38668000000.0,66288000000.0,2873000000.0,,803000000.0,67091000000.0,9680000000.0,57411000000.0,,3.31,3.28,17352119000.0,17528214000.0,,11056000000.0,,6829000000.0,323888000000.0,143713000000.0,180175000000.0,38016000000.0,,,,16120000000.0,4061000000.0,,36766000000.0,,,,42522000000.0,258549000000.0,105392000000.0,153157000000.0,42296000000.0,,,,,8773000000.0,98667000000.0,,54490000000.0,65339000000.0,,50779000000.0,,14966000000.0,-406000000.0,,16976763000.0,16976763000.0,80674000000.0,,-4289000000.0,,-86820000000.0,,7309000000.0,1524000000.0,,,72358000000.0,14081000000.0,16091000000.0,12629000000.0,,,,274515000000.0,57411000000.0,66288000000.0,323888000000.0,258549000000.0,65339000000.0,38016000000.0,,80674000000.0,7309000000.0,18752000000.0,0.38233247727810865,0.24147314354406862,0.20913611278072236,0.06830956414039306,0.1772557180259843,0.8786635853012749,,0.7982666847799239,,,0.8475615027416885,4.957039440456695,73365000000.0,0.2672531555652697,1.405201093867029,71.40977771923563,129.04666137695312,134.97915839822994,51.372084613414366,92.43411297100806,39863855600.0,157564646.64031622,253,0.8071287364082056,Apple Inc.,Technology,Consumer Electronics,150000,1.116
AAPL,large_cap,2021-09-25,2021,,365817000000.0,,,212981000000.0,152836000000.0,21914000000.0,21973000000.0,43887000000.0,108949000000.0,2645000000.0,,258000000.0,109207000000.0,14527000000.0,94680000000.0,,5.67,5.61,16701272000.0,16864919000.0,,11284000000.0,,7906000000.0,351002000000.0,134836000000.0,216166000000.0,34940000000.0,,,,26278000000.0,6580000000.0,,39440000000.0,,,,48849000000.0,287912000000.0,125481000000.0,162431000000.0,54763000000.0,,,,,9613000000.0,109106000000.0,,53325000000.0,63090000000.0,,57365000000.0,,5562000000.0,163000000.0,,16426786000.0,16426786000.0,104038000000.0,,-14545000000.0,,-93353000000.0,,11085000000.0,33000000.0,,,85971000000.0,14467000000.0,20393000000.0,8750000000.0,,,,365817000000.0,94680000000.0,108949000000.0,351002000000.0,287912000000.0,63090000000.0,34940000000.0,,104038000000.0,11085000000.0,21914000000.0,0.4177935962516778,0.29782377527561593,0.2588179335569424,0.059904269074427925,0.26974205275183616,1.5007132667617689,,0.8202574344305731,,,1.042207736708053,5.563512442542399,92953000000.0,0.2540969938521173,1.0988381918039714,129.85383848203446,173.75897216796875,178.22108688608395,113.18805136504277,137.59437349107532,22812206100.0,90524627.38095239,252,0.33811194339094297,Apple Inc.,Technology,Consumer Electronics,150000,1.116
AAPL,large_cap,2022-09-24,2022,,394328000000.0,,,223546000000.0,170782000000.0,26251000000.0,25094000000.0,51345000000.0,119437000000.0,2931000000.0,,-334000000.0,119103000000.0,19300000000.0,99803000000.0,,6.15,6.11,16215963000.0,16325819000.0,,11104000000.0,,9038000000.0,352755000000.0,135405000000.0,217350000000.0,23646000000.0,,,,28184000000.0,4946000000.0,,42117000000.0,,,,54428000000.0,302083000000.0,153982000000.0,148101000000.0,64115000000.0,,,,110087000000.0,11128000000.0,98959000000.0,,49142000000.0,50672000000.0,,64849000000.0,,-3068000000.0,-11109000000.0,,15943425000.0,15943425000.0,122151000000.0,,-22354000000.0,,-110749000000.0,,10708000000.0,306000000.0,,,89402000000.0,14841000000.0,5465000000.0,9543000000.0,,,,394328000000.0,99803000000.0,119437000000.0,352755000000.0,302083000000.0,50672000000.0,23646000000.0,110087000000.0,122151000000.0,10708000000.0,26251000000.0,0.43309630561360085,0.30288744395528594,0.2530964070519973,0.06657148363798665,0.2829244092925685,1.9695887275023682,2.172541048310704,0.8563535598361469,86441000000.0,,1.1178523337727317,6.961536943479634,111443000000.0,0.2826149804223895,1.2239211246154926,174.01340208653673,127.87931060791016,179.01371442958575,123.88338225804115,151.94531286475194,22065504500.0,87910376.4940239,251,-0.26511803645838794,Apple Inc.,Technology,Consumer Electronics,150000,1.116
AAPL,large_cap,2023-09-30,2023,,383285000000.0,,,214137000000.0,169148000000.0,29915000000.0,24932000000.0,54847000000.0,114301000000.0,3933000000.0,,-565000000.0,113736000000.0,16741000000.0,96995000000.0,,6.16,6.13,15744231000.0,15812547000.0,,11519000000.0,,10833000000.0,352583000000.0,143566000000.0,209017000000.0,29965000000.0,,,,29508000000.0,6331000000.0,,43715000000.0,,,,64758000000.0,290437000000.0,145308000000.0,145129000000.0,62611000000.0,,,,105103000000.0,9822000000.0,95281000000.0,,49848000000.0,62146000000.0,,73812000000.0,,-214000000.0,-11452000000.0,,15550061000.0,15550061000.0,110543000000.0,,3705000000.0,,-108488000000.0,,10959000000.0,,,,77550000000.0,15025000000.0,5228000000.0,11151000000.0,,,,383285000000.0,96995000000.0,114301000000.0,352583000000.0,290437000000.0,62146000000.0,29965000000.0,105103000000.0,110543000000.0,10959000000.0,29915000000.0,0.4413112957720756,0.2982141226502472,0.2530623426432028,0.07804897139204509,0.27509834563776475,1.5607601454639075,1.6912271103530396,0.8237407929480435,75138000000.0,,1.087077369016657,5.673462491552152,99584000000.0,0.25981710737440805,1.1396773029537606,128.2237854341601,190.5504608154297,197.567574144968,122.21021915687207,170.35141693115236,14805886900.0,59223547.6,250,0.4860773308964026,Apple Inc.,Technology,Consumer Electronics,150000,1.116
AAPL,large_cap,2024-09-28,2024,,391035000000.0,,,210352000000.0,180683000000.0,31370000000.0,26097000000.0,57467000000.0,123216000000.0,,,269000000.0,123485000000.0,29749000000.0,93736000000.0,,6.11,6.08,15343783000.0,15408095000.0,,11445000000.0,,11688000000.0,364980000000.0,152987000000.0,211993000000.0,29943000000.0,,,,33410000000.0,7286000000.0,,45680000000.0,,,,74834000000.0,308030000000.0,176392000000.0,131638000000.0,68960000000.0,,,,96662000000.0,10912000000.0,85750000000.0,,45888000000.0,56950000000.0,,83276000000.0,,-19154000000.0,-7172000000.0,,15116786000.0,15116786000.0,118254000000.0,,2935000000.0,,-121983000000.0,,9447000000.0,,,,94949000000.0,15234000000.0,0.0,9958000000.0,,,,391035000000.0,93736000000.0,123216000000.0,364980000000.0,308030000000.0,56950000000.0,29943000000.0,96662000000.0,118254000000.0,9447000000.0,31370000000.0,0.4620634981523393,0.31510222870075566,0.23971255769943867,0.08022299794136074,0.25682503150857583,1.6459350307287095,1.6973134328358208,0.8439640528248123,66719000000.0,,1.0713874732862074,6.408779631255487,108807000000.0,0.27825386474356517,1.2615643936161134,185.22577720716953,250.8297882080078,258.6868812844183,162.60021611822233,205.4737274048338,14351427800.0,57177003.187250994,251,0.3541840233579485,Apple Inc.,Technology,Consumer Electronics,150000,1.116
AEIS,small_cap,2010-12-31,2010,,,459414000.0,,260215000.0,199199000.0,56604000.0,74543000.0,134011000.0,65188000.0,,,2221000.0,,13816000.0,71192000.0,,1.66,1.64,42862000.0,43419000.0,,10736000.0,2864000.0,8501000.0,505157000.0,361767000.0,,130914000.0,,,,119893000.0,77593000.0,,34569000.0,48360000.0,,,,131189000.0,102325000.0,,56185000.0,,,,,,,5155000.0,3728000.0,373968000.0,,,258398000.0,88453000.0,27074000.0,,43330000.0,43330000.0,18344000.0,,-16710000.0,,1376000.0,,18932000.0,75577000.0,,144055000.0,0.0,,,,,-2192000.0,,459414000.0,71192000.0,65188000.0,505157000.0,131189000.0,373968000.0,130914000.0,,18344000.0,18932000.0,56604000.0,0.433593664973205,0.14189380384576875,0.15496262630220237,0.12320913163290627,0.14093044340670327,0.1903692294527874,,0.2596994597719125,,,0.9094479538044608,1.3508027424806401,-588000.0,-0.001279891339837271,0.2576694010562985,15.001317874613893,13.373723983764648,18.168260159894693,10.71662797332101,13.95146502010406,143792100.0,570603.5714285715,252,-0.10849672705113156,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2011-12-31,2011,338343000.0,,516799000.0,,311642000.0,205157000.0,64984000.0,79722000.0,155906000.0,49251000.0,,,1217000.0,,13614000.0,36314000.0,,0.84,0.83,43465000.0,43954000.0,,14525000.0,3852000.0,12529000.0,533378000.0,390486000.0,,117639000.0,,,,132485000.0,80283000.0,,42338000.0,46515000.0,43438000.0,,,126039000.0,91244000.0,,44828000.0,,,,,,,6475000.0,5630000.0,407339000.0,,,254003000.0,124767000.0,28527000.0,,41956000.0,41956000.0,38095000.0,,-34724000.0,,-17092000.0,,18887000.0,0.0,,15761000.0,17895000.0,,,,,-13275000.0,,338343000.0,36314000.0,49251000.0,533378000.0,126039000.0,407339000.0,117639000.0,,38095000.0,18887000.0,64984000.0,0.6063580449425583,0.14556529911953253,0.10732895316291456,0.1920654483763518,0.06808304804472626,0.08914933261975898,,0.2363033345957276,,,0.6343399990250816,1.309420409045046,19208000.0,0.05677079177048144,1.0490444456683372,13.609035674611425,10.520528793334961,16.668129042845308,7.412414175717312,12.192401687304178,137107800.0,544078.5714285715,252,-0.2269453145044128,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2012-12-31,2012,322847000.0,,451931000.0,,284185000.0,167746000.0,58076000.0,69127000.0,140372000.0,27374000.0,,,2432000.0,,9630000.0,20581000.0,,0.53,0.52,38879000.0,39447000.0,,17786000.0,5696000.0,12720000.0,537242000.0,371146000.0,,146564000.0,,,,83914000.0,81482000.0,,39523000.0,60391000.0,46209000.0,,,147631000.0,85748000.0,,41044000.0,,,,,,,16832000.0,3893000.0,389611000.0,,,212520000.0,147328000.0,29725000.0,,37991000.0,37991000.0,110777000.0,,-24527000.0,,-54864000.0,,10233000.0,15313000.0,,28399000.0,57117000.0,,,,,28925000.0,,322847000.0,20581000.0,27374000.0,537242000.0,147631000.0,389611000.0,146564000.0,,110777000.0,10233000.0,58076000.0,0.5195835798381276,0.08478938940117145,0.06374846289418827,0.17988706724857284,0.03830862069607365,0.052824483908308545,,0.2747942268102643,,,0.6009340297296191,1.3789189730269422,100544000.0,0.3114292528659086,5.38248870317283,10.883309750112124,13.54040241241455,14.2463488327316,10.098925995688484,12.271037174224853,81483000.0,325932.0,250,0.24414380581927775,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2013-12-31,2013,169362000.0,,299381000.0,,153788000.0,145593000.0,35383000.0,57334000.0,97746000.0,47847000.0,320000.0,,475000.0,,-11388000.0,32086000.0,,0.81,0.79,39597000.0,40667000.0,,6988000.0,850000.0,9849000.0,652977000.0,416969000.0,,127468000.0,,,,125782000.0,109771000.0,,34888000.0,14212000.0,19411000.0,,,188515000.0,122357000.0,,55623000.0,,,,,,,1500000.0,3837000.0,464462000.0,,,251550000.0,179414000.0,33457000.0,,40504000.0,40503000.0,35316000.0,73472000.0,-70926000.0,11471000.0,26313000.0,25290000.0,2588000.0,0.0,,33093000.0,0.0,,,,,-8439000.0,,169362000.0,32086000.0,47847000.0,652977000.0,188515000.0,464462000.0,127468000.0,,35316000.0,2588000.0,35383000.0,0.8596556488468488,0.28251319658483015,0.18945217935546343,0.20891935617198662,0.049138024769632006,0.06908207775878328,,0.28870082713479955,,,0.259369012997395,1.4058781988623397,32728000.0,0.19324287620599662,1.1006669575515802,13.726692283381052,22.41373062133789,26.03169570383793,13.216845621897779,18.631691902402846,97172300.0,385604.3650793651,252,0.6328573671367472,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2014-12-31,2014,230843000.0,,367333000.0,,179273000.0,188060000.0,36915000.0,58549000.0,101969000.0,86091000.0,,,-745000.0,,16510000.0,46982000.0,,1.16,1.14,40420000.0,41034000.0,,10461000.0,4998000.0,3712000.0,684568000.0,376753000.0,,121401000.0,,,,79053000.0,46092000.0,,9759000.0,43875000.0,40311000.0,,,209603000.0,112568000.0,,24540000.0,,,,,,,1439000.0,23192000.0,474965000.0,,,237752000.0,226396000.0,10776000.0,,40613000.0,40613000.0,77162000.0,63779000.0,-54996000.0,-52340000.0,-34056000.0,-20370000.0,3449000.0,57138000.0,,14835000.0,25000000.0,,,,,-12840000.0,,230843000.0,46982000.0,86091000.0,684568000.0,209603000.0,474965000.0,121401000.0,,77162000.0,3449000.0,36915000.0,0.8146662450236741,0.37294178294338576,0.20352360695364383,0.15991388086275088,0.06863014338969978,0.09891676228774751,,0.3061828773766814,,,0.33720974395531195,1.441301990672997,73713000.0,0.3193209237447096,1.6423736750244775,22.286264929067492,23.237327575683594,28.580936235126114,15.68765037647192,20.866053709908137,118794200.0,471405.55555555556,252,0.042674833564221526,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2015-12-31,2015,268257000.0,,414811000.0,,197941000.0,216870000.0,39551000.0,66097000.0,110214000.0,106656000.0,,,,,21960000.0,-158486000.0,,-3.89,-3.89,40746000.0,41077000.0,,8832000.0,4368000.0,2810000.0,462503000.0,322477000.0,,158443000.0,,,,54959000.0,52573000.0,,9645000.0,42729000.0,34141000.0,,,198923000.0,103970000.0,,27246000.0,,,,,,,1110000.0,18871000.0,263580000.0,263580000.0,,195096000.0,67910000.0,534000.0,,39756000.0,39756000.0,104709000.0,124122000.0,-13265000.0,-13219000.0,-45542000.0,-45528000.0,4014000.0,128000.0,,21095000.0,50000000.0,,,,,44435000.0,,268257000.0,-158486000.0,106656000.0,462503000.0,198923000.0,263580000.0,158443000.0,,104709000.0,4014000.0,39551000.0,0.8084411590377883,0.39758887932094966,-0.5907991217377365,0.14743697275373988,-0.34267020970674783,-0.6012823431216329,,0.43010099393949874,,,0.5800113728992028,1.7546968662265725,100695000.0,0.37536765117033294,-0.6606829625329682,23.36479504546985,27.678897857666016,29.453564396311652,20.7076978500597,26.205691269465856,79653600.0,316085.71428571426,252,0.18464115793870906,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2016-12-31,2016,327397000.0,483704000.0,483704000.0,,230557000.0,253147000.0,44445000.0,77678000.0,126290000.0,126857000.0,,,,,11128000.0,127454000.0,,3.21,3.18,39720000.0,40031000.0,,7813000.0,4167000.0,6332000.0,571529000.0,438334000.0,,281953000.0,,,,75667000.0,55770000.0,,13337000.0,42125000.0,28071000.0,,,179455000.0,95046000.0,,46255000.0,,,,,,,1008000.0,20536000.0,392074000.0,392074000.0,,203603000.0,195364000.0,-6933000.0,,39712000.0,39712000.0,119287000.0,127144000.0,300000.0,300000.0,2142000.0,2171000.0,6821000.0,0.0,,7884000.0,0.0,,,,,119797000.0,,327397000.0,127454000.0,126857000.0,571529000.0,179455000.0,392074000.0,281953000.0,,119287000.0,6821000.0,44445000.0,0.7732111167787121,0.3874714795798373,0.3892949538328085,0.13575261838074265,0.22300530681732686,0.3250763886409198,,0.31399106607013816,,,0.572844072654231,1.4577069634813835,112466000.0,0.34351567057731136,0.935921979694635,26.992566834353394,53.68117904663086,56.17159022178759,23.776593633190732,38.99038743215894,80609600.0,319879.3650793651,252,0.9887393213123739,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2017-12-31,2017,453095000.0,671012000.0,671012000.0,,314631000.0,356381000.0,57999000.0,93262000.0,155611000.0,200770000.0,66000.0,66000.0,,,62090000.0,137861000.0,,3.47,3.43,39754000.0,40176000.0,,9424000.0,4350000.0,12549000.0,733308000.0,595225000.0,,407283000.0,,,,87429000.0,78450000.0,,17795000.0,53812000.0,33499000.0,,,212667000.0,106119000.0,,48177000.0,,,,,,,4556000.0,36282000.0,520641000.0,520641000.0,,184843000.0,333225000.0,2533000.0,,39604000.0,39604000.0,182701000.0,189956000.0,-28082000.0,-28082000.0,-31307000.0,-31307000.0,9042000.0,17347000.0,,1903000.0,29993000.0,,,,,125520000.0,,453095000.0,137861000.0,200770000.0,733308000.0,212667000.0,520641000.0,407283000.0,,182701000.0,9042000.0,57999000.0,0.7865480749070284,0.4431079574923581,0.30426510996590117,0.1280062680011918,0.18799876723014067,0.26479090198428473,,0.29001047308907035,,,0.6178781630638149,1.408471480348263,173659000.0,0.38327282358004394,1.32525514830155,53.96552195363523,66.16268920898438,93.14541671697798,52.739924182560095,70.61833466001715,106693000.0,425071.71314741037,251,0.2260177760502049,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2018-01-01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,767905000.0,599915000.0,,,,,,,74889000.0,,,,,,,214731000.0,,,,,,,,,,5699000.0,,,553174000.0,,,365758000.0,,,,,,,,,,,,,,,,,,,,,,,,,767905000.0,214731000.0,,,,,,,,,,,,,,0.27963224617628485,,,,,,,,66.7215268199409,42.0919303894043,76.46750428185516,37.98372933563878,57.482466207557465,105391400.0,419886.0557768924,251,-0.3691401801551043,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2018-12-31,2018,,718892000.0,,,353285000.0,365607000.0,76008000.0,108033000.0,194054000.0,171553000.0,228000.0,228000.0,,,25227000.0,147025000.0,,3.76,3.74,39081000.0,39352000.0,,13592000.0,5774000.0,9703000.0,816484000.0,568448000.0,,349301000.0,,,,,97987000.0,,31269000.0,101900000.0,54910000.0,,,209182000.0,110309000.0,,39646000.0,,,,,,,6988000.0,18337000.0,606790000.0,607302000.0,,97418000.0,512783000.0,-3449000.0,,38164000.0,38164000.0,151271000.0,151427000.0,-113592000.0,-113592000.0,-97134000.0,-97134000.0,20330000.0,93756000.0,,494000.0,95125000.0,,,,,-60485000.0,,718892000.0,147025000.0,171553000.0,816484000.0,209182000.0,606790000.0,349301000.0,,151271000.0,20330000.0,76008000.0,0.5085701329267818,0.23863528874990958,0.20451611646812037,0.10572937242311779,0.18007088932544912,0.2422996423803952,,0.2561985293036973,,,0.880472856785926,1.34557919543829,130941000.0,0.18214279752730592,1.0288794422717225,66.7215268199409,42.0919303894043,76.46750428185516,37.98372933563878,57.482466207557465,105391400.0,419886.0557768924,251,-0.3691401801551043,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2019-12-31,2019,,788948000.0,,,473296000.0,315652000.0,101503000.0,142555000.0,261264000.0,54388000.0,,3416000.0,,67194000.0,10699000.0,64941000.0,,1.7,1.69,38281000.0,38495000.0,,26147000.0,12168000.0,7327000.0,1532406000.0,866738000.0,,346441000.0,,,,,230019000.0,,108109000.0,202932000.0,,,,855146000.0,320332000.0,,170671000.0,,,,339027000.0,17500000.0,321527000.0,,20562000.0,676714000.0,677260000.0,,104849000.0,577724000.0,-5897000.0,,38358000.0,38358000.0,48392000.0,47899000.0,-393847000.0,-393847000.0,338840000.0,338840000.0,25188000.0,366101000.0,,1742000.0,,,347486000.0,,,,,788948000.0,64941000.0,54388000.0,1532406000.0,855146000.0,676714000.0,346441000.0,339027000.0,48392000.0,25188000.0,101503000.0,0.4000922747760309,0.06893736976327972,0.08231340975577604,0.12865613449809113,0.04237845584003195,0.09596520834503203,0.5009900785265267,0.5580414067812316,-7414000.0,,0.5148426722422126,2.264481006747311,23204000.0,0.029411317349178907,0.7451686915815895,41.25852298100333,69.81005096435547,70.84935465781207,39.96429458735378,53.60892781757173,73641600.0,292228.5714285714,252,0.6920152715233681,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2020-12-31,2020,,1415826000.0,,,873957000.0,541869000.0,143961000.0,188590000.0,365846000.0,176023000.0,,5752000.0,,158147000.0,22996000.0,134675000.0,,3.52,3.5,38314000.0,38542000.0,,47770000.0,20129000.0,12272000.0,1647662000.0,980249000.0,,480368000.0,,,,,221346000.0,,114731000.0,209983000.0,,,,832322000.0,296397000.0,,125224000.0,,,,322046000.0,17500000.0,304546000.0,,24660000.0,814739000.0,815340000.0,,105009000.0,712297000.0,-2605000.0,,38293000.0,38293000.0,201236000.0,202159000.0,-42840000.0,-42840000.0,-29612000.0,-29612000.0,36364000.0,5476000.0,,3000.0,11630000.0,,,,,,,1415826000.0,134675000.0,176023000.0,1647662000.0,832322000.0,814739000.0,480368000.0,322046000.0,201236000.0,36364000.0,143961000.0,0.38272287696369467,0.1243253055107054,0.0951211518929586,0.10167986744133813,0.08173703101728388,0.16529833480415201,0.395275051274089,0.505153362764936,-158322000.0,,0.8592939571344123,2.0223188039359843,164872000.0,0.11644933770110169,1.4942342676814553,70.59441790443981,95.07698059082031,102.39133835210843,32.728363110651195,68.23073893008025,71959300.0,284424.11067193677,253,0.34680592903990437,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2021-12-31,2021,,1455954000.0,,,923632000.0,532322000.0,161831000.0,191998000.0,380641000.0,151681000.0,3576000.0,4959000.0,,148711000.0,14004000.0,134736000.0,,3.53,3.51,38143000.0,38355000.0,,52893000.0,22060000.0,15739000.0,1817340000.0,1162234000.0,,544372000.0,,,,,338410000.0,,114830000.0,212190000.0,,,,945844000.0,370196000.0,,193708000.0,,,,392733000.0,20000000.0,372733000.0,,40480000.0,870851000.0,871496000.0,,115706000.0,756323000.0,-1216000.0,,37589000.0,37589000.0,140245000.0,140914000.0,-47302000.0,,-25372000.0,,28817000.0,21535000.0,,,78125000.0,15385000.0,85000000.0,,,,,1455954000.0,134736000.0,151681000.0,1817340000.0,945844000.0,870851000.0,544372000.0,392733000.0,140245000.0,28817000.0,161831000.0,0.36561732032742794,0.10417980238386652,0.09254138523607201,0.11115117647947668,0.07413912641553039,0.15471762678116005,0.4509761141687843,0.5204551707440545,-151639000.0,,0.8011456304268877,2.0868552714528663,111428000.0,0.07653263770696052,1.0408873649210308,97.04773569032281,89.66571807861328,123.09903863188694,80.1904561495858,97.3403399331229,63921100.0,253655.15873015873,252,-0.0760658407864907,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2022-12-31,2022,,1845422000.0,,,1169916000.0,675506000.0,191020000.0,218463000.0,442411000.0,233095000.0,7325000.0,7154000.0,,241741000.0,39850000.0,199660000.0,,5.33,5.29,37463000.0,37721000.0,,60296000.0,26114000.0,19849000.0,1992168000.0,1188514000.0,,458818000.0,,,,300683000.0,376012000.0,,148462000.0,281433000.0,,,,925901000.0,393043000.0,,170467000.0,,,,373262000.0,20000000.0,353262000.0,,41105000.0,1066267000.0,1066267000.0,,134640000.0,915270000.0,16320000.0,,37429000.0,37429000.0,183587000.0,183731000.0,-208272000.0,,-61865000.0,,58885000.0,149387000.0,,,26635000.0,15204000.0,,,,,,1845422000.0,199660000.0,233095000.0,1992168000.0,925901000.0,1066267000.0,458818000.0,373262000.0,183587000.0,58885000.0,191020000.0,0.36604418935072847,0.12630986300152486,0.10819205580078703,0.10351019983505128,0.10022247119720827,0.18725141076297025,0.350064289713552,0.4647705414402801,-85556000.0,,0.9263385417294123,1.868357550219598,124702000.0,0.06757370400916429,0.9194981468496444,89.83312230838915,84.85484313964844,96.8032640341225,66.67746906638614,82.35734804313022,48311900.0,192477.68924302788,251,-0.05541696693621223,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
AEIS,small_cap,2023-12-31,2023,,1655810000.0,,,1063412000.0,592398000.0,202439000.0,221034000.0,478704000.0,113694000.0,16566000.0,16516000.0,,122461000.0,-8288000.0,128284000.0,,3.42,3.4,37480000.0,37750000.0,,66533000.0,28254000.0,31001000.0,2556757000.0,1711894000.0,,1044556000.0,,,,282430000.0,336137000.0,,167665000.0,283840000.0,,,,1412575000.0,335848000.0,,141850000.0,,,,915679000.0,20000000.0,895679000.0,,42583000.0,1144182000.0,1144182000.0,,148300000.0,989731000.0,6114000.0,,37318000.0,37318000.0,208937000.0,212925000.0,-64751000.0,,445684000.0,,61005000.0,,,,40000000.0,15222000.0,,,,,,1655810000.0,128284000.0,113694000.0,2556757000.0,1412575000.0,1144182000.0,1044556000.0,915679000.0,208937000.0,61005000.0,202439000.0,0.3577693092806542,0.06866367518012333,0.07747507262306666,0.12225980033941092,0.05017449839777499,0.11211852659804122,0.8002913872093775,0.5524869981777697,-128877000.0,,0.6476211857442846,2.2345719474698957,147932000.0,0.08934116837076718,1.6287066196875681,85.75503785822372,108.18392944335938,125.27983588866265,81.22131387872516,98.85615936279297,54397000.0,217588.0,250,0.26154605193244373,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,13000,1.36
